2026-03-07 12:01:10,674 | INFO | Current balance: 10 USD
2026-03-07 15:31:16,255 | INFO | Current balance: 1010 USD
2026-03-07 16:40:23,345 | INFO | Current balance: 1010 USD
2026-03-07 16:40:23,349 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505SDCLE-SD', 'action': 'buy', 'side': 'yes', 'count': 5, 'client_order_id': '49be3f97-e58b-4e25-9937-73fb7a812bd1', 'yes_price': 14, 'type': 'limit'}
2026-03-07 16:40:23,349 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505SDCLE-CLE', 'action': 'buy', 'side': 'yes', 'count': 5, 'client_order_id': '14cebbc9-8e8c-456e-a009-8ea454e7ae27', 'yes_price': 43, 'type': 'limit'}
2026-03-07 16:40:44,894 | INFO | Current balance: 1010 USD
2026-03-07 16:40:44,894 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-ATH', 'action': 'buy', 'side': 'yes', 'count': 4, 'client_order_id': '3c0e7857-3556-4fa3-a8d1-b0edac629da5', 'yes_price': 21, 'type': 'limit'}
2026-03-07 16:40:44,894 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-CHC', 'action': 'buy', 'side': 'yes', 'count': 4, 'client_order_id': 'f0ac910e-e234-4e4f-b174-7af0f8da5140', 'yes_price': 57, 'type': 'limit'}
2026-03-07 16:40:50,790 | INFO | Current balance: 1010 USD
2026-03-07 16:40:50,792 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505SDCLE-SD', 'action': 'buy', 'side': 'no', 'count': 1, 'client_order_id': '4c34206c-6256-4a8a-ac44-1ac04d209aad', 'no_price': 43, 'type': 'limit'}
2026-03-07 16:40:50,792 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505SDCLE-CLE', 'action': 'buy', 'side': 'no', 'count': 1, 'client_order_id': 'f440048a-ef95-4de0-a180-b0b28e10ecb0', 'no_price': 13, 'type': 'limit'}
2026-03-07 16:40:53,181 | INFO | Current balance: 1010 USD
2026-03-07 16:40:53,183 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-ATH', 'action': 'buy', 'side': 'yes', 'count': 5, 'client_order_id': '518c8a06-eb38-41b0-92d0-76b25fc08822', 'yes_price': 21, 'type': 'limit'}
2026-03-07 16:40:53,183 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-CHC', 'action': 'buy', 'side': 'yes', 'count': 5, 'client_order_id': 'd5da7af0-48e4-4bca-8b39-60c8af96b092', 'yes_price': 59, 'type': 'limit'}
2026-03-07 16:41:00,042 | INFO | Current balance: 1010 USD
2026-03-07 16:41:00,044 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-ATH', 'action': 'buy', 'side': 'yes', 'count': 5, 'client_order_id': '43c2f8aa-9c4c-40fa-aff6-b8c98532f99d', 'yes_price': 21, 'type': 'limit'}
2026-03-07 16:41:00,044 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-CHC', 'action': 'buy', 'side': 'yes', 'count': 5, 'client_order_id': '8fc796b0-fadc-4e64-9a1f-f8eb3d5f31b2', 'yes_price': 59, 'type': 'limit'}
2026-03-07 16:41:08,812 | INFO | Current balance: 1010 USD
2026-03-07 16:41:08,812 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-ATH', 'action': 'buy', 'side': 'yes', 'count': 5, 'client_order_id': 'b6992917-b677-423f-929f-0d96190e598b', 'yes_price': 21, 'type': 'limit'}
2026-03-07 16:41:08,812 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-CHC', 'action': 'buy', 'side': 'yes', 'count': 5, 'client_order_id': '6177281f-734f-49bb-8483-2400603d757b', 'yes_price': 59, 'type': 'limit'}
2026-03-07 16:41:32,536 | INFO | Current balance: 1010 USD
2026-03-07 16:41:32,536 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-ATH', 'action': 'buy', 'side': 'yes', 'count': 5, 'client_order_id': 'adfc7cee-1b6f-436a-b146-68ef755bfaf5', 'yes_price': 21, 'type': 'limit'}
2026-03-07 16:41:32,536 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-CHC', 'action': 'buy', 'side': 'yes', 'count': 5, 'client_order_id': '085e4b11-4be6-40a3-9a70-9025013137e9', 'yes_price': 59, 'type': 'limit'}
2026-03-07 16:41:39,996 | INFO | Current balance: 1010 USD
2026-03-07 16:41:39,996 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-ATH', 'action': 'buy', 'side': 'yes', 'count': 2, 'client_order_id': 'd30fecf1-76c1-49b7-946e-059e80e1f185', 'yes_price': 21, 'type': 'limit'}
2026-03-07 16:41:39,998 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505ATHCHC-CHC', 'action': 'buy', 'side': 'yes', 'count': 2, 'client_order_id': '90fcea87-c249-4002-a77e-087b5ba1b686', 'yes_price': 59, 'type': 'limit'}
2026-03-07 16:41:51,673 | INFO | Current balance: 1010 USD
2026-03-07 16:41:51,673 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505SDCLE-SD', 'action': 'buy', 'side': 'yes', 'count': 1, 'client_order_id': '1c833bc0-a2f8-4393-af34-efcc1e2a0623', 'yes_price': 13, 'type': 'limit'}
2026-03-07 16:41:51,673 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505SDCLE-CLE', 'action': 'buy', 'side': 'yes', 'count': 1, 'client_order_id': '3e200e17-bd45-4708-aeaa-296a47636e94', 'yes_price': 43, 'type': 'limit'}
2026-03-07 16:42:21,445 | INFO | Current balance: 1010 USD
2026-03-07 16:42:21,453 | INFO | Placing order with data: {'ticker': 'KXMLBSTGAME-26MAR071505SDCLE-SD', 'action': 'buy', 'side': 'yes', 'count': 2, 'client_order_id': '5e4c09e0-d380-4cdc-b641-615abaa2347a', 'yes_price': 12, 'type': 'limit'}
