timestamp,event_type,price,side,size,best_bid,best_ask
,book,0.4600,BUY,1000,0.4600,0.47
,book,0.47,SELL,6180,0.4600,0.47
2026-01-04T15:09:23.966794Z,price_change,0.42,BUY,500,0.46,0.47
2026-01-04T15:09:27.727383Z,price_change,0.48,SELL,-50,0.46,0.47
,book,0.4600,BUY,1000,0.4600,0.47
,book,0.47,SELL,6180,0.4600,0.47
,book,0.4400,BUY,6305,0.4400,0.45
,book,0.45,SELL,31730,0.4400,0.45
,book,0.4400,BUY,5556,0.4400,0.45
,book,0.45,SELL,30664,0.4400,0.45
,book,0.4400,BUY,1752,0.4400,0.45
,book,0.45,SELL,31209,0.4400,0.45
2026-01-04T15:45:05.867958Z,price_change,0.44,BUY,-1752,0.43,0.45
2026-01-04T15:45:06.742951Z,price_change,0.44999999999999996,SELL,100,0.43,0.44999999999999996
2026-01-04T15:45:06.746049Z,price_change,0.45999999999999996,SELL,-100,0.43,0.44999999999999996
2026-01-04T15:45:07.104243Z,price_change,0.43,BUY,-403,0.43,0.44999999999999996
2026-01-04T15:45:07.129525Z,price_change,0.38,BUY,-206,0.43,0.44999999999999996
2026-01-04T15:45:07.227258Z,price_change,0.42,BUY,403,0.43,0.44999999999999996
2026-01-04T15:45:07.378979Z,price_change,0.44999999999999996,SELL,-534,0.43,0.45
2026-01-04T15:45:07.568111Z,price_change,0.42,BUY,50,0.43,0.45
2026-01-04T15:45:11.59455Z,price_change,0.42,BUY,-403,0.43,0.45
2026-01-04T15:45:11.713507Z,price_change,0.43,BUY,403,0.43,0.45
2026-01-04T15:45:11.737895Z,price_change,0.38,BUY,206,0.43,0.45
2026-01-04T15:45:11.83825Z,price_change,0.42,BUY,-200,0.43,0.45
2026-01-04T15:45:11.885954Z,price_change,0.43,BUY,200,0.43,0.45
2026-01-04T15:45:12.028616Z,price_change,0.44999999999999996,SELL,-200,0.43,0.44999999999999996
2026-01-04T15:45:12.097182Z,price_change,0.45999999999999996,SELL,200,0.43,0.44999999999999996
2026-01-04T15:45:16.614061Z,price_change,0.38,BUY,-750,0.43,0.44999999999999996
2026-01-04T15:45:16.614937Z,price_change,0.5,SELL,-750,0.43,0.44999999999999996
2026-01-04T15:45:19.218588Z,price_change,0.44999999999999996,SELL,-617,0.43,0.45
2026-01-04T15:45:19.230202Z,price_change,0.44999999999999996,SELL,-124,0.43,0.44999999999999996
2026-01-04T15:45:19.358366Z,price_change,0.45999999999999996,SELL,-286,0.43,0.44999999999999996
2026-01-04T15:45:19.412341Z,price_change,0.45999999999999996,SELL,-110,0.43,0.44999999999999996
2026-01-04T15:45:19.413704Z,price_change,0.45999999999999996,SELL,-135,0.43,0.44999999999999996
2026-01-04T15:45:20.719727Z,price_change,0.45999999999999996,SELL,-105,0.43,0.44999999999999996
2026-01-04T15:45:29.801916Z,price_change,0.42,BUY,-50,0.43,0.44999999999999996
2026-01-04T15:45:33.823055Z,price_change,0.42,BUY,50,0.43,0.44999999999999996
2026-01-04T15:45:46.611153Z,price_change,0.43,BUY,1752,0.43,0.44999999999999996
2026-01-04T15:45:51.850755Z,price_change,0.43,BUY,-1,0.43,0.44999999999999996
2026-01-04T15:46:24.389737Z,price_change,0.42,BUY,-50,0.43,0.44999999999999996
2026-01-04T15:46:39.578264Z,price_change,0.42,BUY,50,0.43,0.44999999999999996
2026-01-04T15:46:44.677007Z,price_change,0.43,BUY,-403,0.43,0.44999999999999996
2026-01-04T15:46:44.701209Z,price_change,0.38,BUY,435,0.43,0.44999999999999996
2026-01-04T15:46:44.702715Z,price_change,0.5,SELL,750,0.43,0.44999999999999996
2026-01-04T15:46:45.42797Z,price_change,0.44999999999999996,SELL,84,0.43,0.45
2026-01-04T15:46:45.452726Z,price_change,0.38,BUY,-358,0.43,0.45
2026-01-04T15:46:45.478588Z,price_change,0.47,SELL,-3128,0.43,0.45
2026-01-04T15:46:45.53488Z,price_change,0.45999999999999996,SELL,-135,0.43,0.45
2026-01-04T15:46:45.555169Z,price_change,0.43,BUY,-74,0.43,0.45
2026-01-04T15:46:45.579716Z,price_change,0.38,BUY,-77,0.43,0.45
2026-01-04T15:46:45.579716Z,price_change,0.37,BUY,750,0.43,0.45
2026-01-04T15:46:45.708279Z,price_change,0.42,BUY,-100,0.43,0.45
2026-01-04T15:46:46.100095Z,price_change,0.41,BUY,100,0.43,0.45
2026-01-04T15:46:48.332722Z,price_change,0.43,BUY,30,0.43,0.45
2026-01-04T15:46:48.3651Z,price_change,0.5,SELL,-750,0.43,0.45
2026-01-04T15:46:48.3651Z,price_change,0.49,SELL,21,0.43,0.45
2026-01-04T15:46:50.786661Z,price_change,0.43,BUY,-1752,0.43,0.45
2026-01-04T15:46:50.973123Z,price_change,0.43,BUY,-200,0.43,0.45
2026-01-04T15:46:51.07472Z,price_change,0.42,BUY,200,0.43,0.45
2026-01-04T15:46:51.169113Z,price_change,0.45999999999999996,SELL,-200,0.43,0.45
2026-01-04T15:46:51.356543Z,price_change,0.44999999999999996,SELL,200,0.43,0.44999999999999996
2026-01-04T15:46:54.214504Z,price_change,0.45999999999999996,SELL,136,0.43,0.44999999999999996
2026-01-04T15:47:12.878759Z,price_change,0.44999999999999996,SELL,-25000,0.43,0.45
2026-01-04T15:47:12.878759Z,price_change,0.43999999999999995,SELL,25000,0.43,0.43999999999999995
2026-01-04T15:47:12.907184Z,price_change,0.37,BUY,-71,0.43,0.43999999999999995
2026-01-04T15:47:12.983537Z,price_change,0.47,SELL,-100,0.43,0.43999999999999995
2026-01-04T15:47:16.08965Z,price_change,0.44999999999999996,SELL,-84,0.43,0.43999999999999995
2026-01-04T15:47:16.150043Z,price_change,0.47,SELL,3128,0.43,0.43999999999999995
2026-01-04T15:47:25.006418Z,price_change,0.41,BUY,-500,0.43,0.43999999999999995
2026-01-04T15:47:31.09073Z,price_change,0.42,BUY,-18,0.43,0.43999999999999995
2026-01-04T15:47:31.09073Z,price_change,0.43,BUY,18,0.43,0.43999999999999995
2026-01-04T15:47:31.115646Z,price_change,0.37,BUY,-70,0.43,0.43999999999999995
2026-01-04T15:48:20.748944Z,price_change,0.41,BUY,500,0.43,0.43999999999999995
2026-01-04T15:48:47.339459Z,price_change,0.47,SELL,980,0.43,0.43999999999999995
2026-01-04T15:48:50.846454Z,price_change,0.47,SELL,-973,0.43,0.43999999999999995
2026-01-04T15:49:02.814228Z,price_change,0.47,SELL,973,0.43,0.43999999999999995
2026-01-04T15:49:33.003718Z,price_change,0.41,BUY,-500,0.43,0.43999999999999995
2026-01-04T15:49:44.410397Z,price_change,0.44999999999999996,SELL,113,0.43,0.43999999999999995
2026-01-04T15:49:44.482808Z,price_change,0.45999999999999996,SELL,497,0.43,0.43999999999999995
2026-01-04T15:49:44.551566Z,price_change,0.44999999999999996,SELL,599,0.43,0.43999999999999995
2026-01-04T15:49:53.076847Z,price_change,0.45999999999999996,SELL,101,0.43,0.43999999999999995
2026-01-04T15:49:59.998233Z,price_change,0.41,BUY,500,0.43,0.43999999999999995
2026-01-04T15:50:23.436509Z,price_change,0.4,BUY,108,0.43,0.43999999999999995
2026-01-04T15:50:38.056711Z,price_change,0.42,BUY,-50,0.43,0.43999999999999995
2026-01-04T15:50:50.326883Z,price_change,0.43999999999999995,SELL,-10,0.43,0.43999999999999995
2026-01-04T15:50:50.357037Z,price_change,0.49,SELL,-21,0.43,0.43999999999999995
2026-01-04T15:50:50.357037Z,price_change,0.5,SELL,750,0.43,0.43999999999999995
2026-01-04T15:50:50.358246Z,price_change,0.37,BUY,141,0.43,0.43999999999999995
2026-01-04T15:50:59.714767Z,price_change,0.42,BUY,50,0.43,0.43999999999999995
