timestamp,event_type,price,side,size,best_bid,best_ask
1764453950001,book,0.63,BUY,695,0.63,0.65
1764453950001,book,0.65,SELL,20.52,0.63,0.65
1764454252842,book,0.63,BUY,695,0.63,0.65
1764454252842,book,0.65,SELL,20.52,0.63,0.65
1764454550006,book,0.63,BUY,695,0.63,0.65
1764454550006,book,0.65,SELL,20.52,0.63,0.65
1764454776060,price_change,0.59,BUY,274.6,0.63,0.65
1764454776459,price_change,0.59,BUY,374.6,0.63,0.65
1764454802212,price_change,0.06,BUY,0,0.63,0.65
1764454802365,price_change,0.13,BUY,1230,0.63,0.65
1764454802961,price_change,0.13,BUY,0,0.63,0.65
1764454830924,price_change,0.61,BUY,45.1,0.63,0.65
1764454850000,price_change,0.61,BUY,5.1,0.63,0.65
1764454873139,price_change,0.19,BUY,1689.35,0.63,0.65
1764455076964,price_change,0.13,BUY,1230,0.63,0.65
1764455077118,price_change,0.44,BUY,0,0.63,0.65
1764455077421,price_change,0.54,BUY,30,0.63,0.65
1764455130454,price_change,0.61,BUY,45.1,0.63,0.65
1764455130592,price_change,0.53,BUY,34.54,0.63,0.65
1764455131154,price_change,0.54,BUY,371,0.63,0.65
1764455150002,price_change,0.61,BUY,5.1,0.63,0.65
1764455172000,price_change,0.53,BUY,0,0.63,0.65
1764455216945,price_change,0.94,SELL,0,0.63,0.65
1764455217037,price_change,0.19,BUY,5.35,0.63,0.65
1764455217110,price_change,0.94,SELL,5038,0.63,0.65
1764455217449,price_change,0.3,BUY,0,0.63,0.65
1764455217620,price_change,0.3,BUY,3018,0.63,0.65
1764455312227,price_change,0.58,BUY,101.96,0.63,0.65
1764455315808,price_change,0.06,BUY,3998,0.63,0.65
1764455367648,price_change,0.13,BUY,2460,0.63,0.65
1764455430511,price_change,0.61,BUY,45.1,0.63,0.65
1764455450000,price_change,0.61,BUY,5.1,0.63,0.65
1764455450146,price_change,0.56,BUY,0,0.63,0.65
1764455450226,price_change,0.58,BUY,121.96,0.63,0.65
1764455450351,price_change,0.57,BUY,172.57,0.63,0.65
1764455450566,price_change,0.58,BUY,141.96,0.63,0.65
1764480171382,book,0.64,BUY,5,0.64,0.65
